ENSG00000275884.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162576.16	45	2	147	0	7	57	132	25	55	92	13	28	48	34	102	61
ENSG00000175756.13	4143	5589	6219	1957	5247	3010	5743	3978	2569	4677	4394	3938	6522	2175	4335	3734
ENSG00000223663.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1
ENSG00000221978.11	5353	6664	5207	3465	11844	5911	4177	4223	3273	1933	4180	6048	6188	4735	5145	7355
ENSG00000224870.6	1073	1229	1005	704	1988	1019	1032	1050	560	454	871	1221	1081	781	1083	1209
ENSG00000242485.5	1930	2364	2486	1040	2804	1474	2318	1723	849	1176	1562	2130	2504	1028	1563	1505
ENSG00000264293.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272455.1	220	244	318	72	223	155	126	181	95	131	174	269	203	176	179	148
ENSG00000235098.8	6	0	136	0	5	2	26	0	10	0	5	13	0	2	7	8
ENSG00000225905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000205116.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225285.1	0	0	0	0	0	0	0	0	0	0	1	2	10	0	2	0
ENSG00000179403.11	0	0	14	0	3	6	0	0	6	0	4	4	0	0	3	3
ENSG00000215915.9	0	65	72	26	129	28	94	29	29	78	66	120	46	25	66	54
ENSG00000160072.19	910	1646	1563	729	1985	1151	1156	1241	871	1185	1114	2333	1980	1090	1649	1461
ENSG00000197785.13	714	1086	879	502	1377	584	993	861	505	944	609	894	727	650	905	903
ENSG00000205090.8	26	53	27	11	20	16	25	32	8	26	19	27	15	5	29	14
ENSG00000160075.11	7432	7821	7608	2976	9954	5162	8151	5639	3725	4858	4932	5234	6712	3360	6128	5553
ENSG00000215014.4	0	17	18	6	22	11	0	9	7	0	9	18	21	9	9	4
ENSG00000279244.1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
ENSG00000274481.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228594.3	506	495	710	147	521	322	774	405	251	587	238	497	274	250	409	337
ENSG00000272106.1	50	227	107	94	319	182	108	159	79	83	139	247	256	88	156	159
ENSG00000197530.12	1381	1982	1566	874	2651	1789	1793	1499	1276	1267	1442	2075	2209	1060	1771	1823
ENSG00000189409.12	12	65	26	45	98	22	54	34	13	29	36	52	102	21	55	66
ENSG00000248333.8	1747	1906	1607	1112	3726	2227	2229	1614	1062	1180	1206	1349	1062	1408	2012	2355
ENSG00000272004.1	0	4	9	10	5	3	0	0	0	0	3	5	35	0	0	0
ENSG00000189339.11	2816	3432	2058	3090	10913	3823	1984	2007	1919	763	2861	2792	2187	1890	3100	4318
ENSG00000269737.1	0	0	0	0	3	0	0	21	2	2	0	4	15	3	0	6
ENSG00000269227.1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSG00000215914.4	7	11	0	0	3	2	0	0	0	4	0	4	0	3	2	4
ENSG00000008128.22	38	118	138	115	203	146	46	104	94	83	93	112	129	152	165	230
ENSG00000268575.1	45	15	50	114	283	134	35	19	49	21	49	51	28	116	63	151
ENSG00000227775.3	0	3	0	5	2	4	0	0	0	0	3	3	0	3	0	2
ENSG00000215790.6	51	51	43	66	258	115	86	50	42	24	77	69	64	84	63	180
ENSG00000008130.15	24815	16266	9915	10003	36456	19252	19951	11128	10101	7963	27096	5917	5635	8815	19809	23403
ENSG00000078369.17	14117	12173	8821	7665	31206	14208	14391	11519	7469	6027	11069	8515	5260	7987	13945	14876
ENSG00000231050.1	0	0	4	3	5	13	0	7	6	0	11	22	11	1	0	3
ENSG00000169885.9	0	9	55	9	32	27	14	20	13	7	12	33	12	25	36	33
ENSG00000178821.12	0	5	0	0	2	2	30	0	3	0	2	4	0	1	6	5
ENSG00000142609.17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000233542.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000187730.7	0	14	0	0	2	1	0	0	1	0	0	0	0	3	0	0
ENSG00000226969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067606.15	1105	1212	1269	422	1828	1065	1437	1152	792	1239	558	742	916	708	1321	1187
ENSG00000271806.1	5	39	1	7	36	19	0	14	10	32	8	6	4	8	0	13
ENSG00000182873.5	71	62	3	29	159	57	27	62	26	15	41	31	45	54	103	58
ENSG00000162585.16	1835	3168	3367	980	2754	1300	2850	2061	1561	3551	2063	3023	4198	1364	2083	2242
ENSG00000234396.3	0	4	0	0	0	2	0	0	1	10	0	2	0	0	0	0
ENSG00000277082.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157933.9	2206	1848	1575	1429	6640	2879	2269	1909	1809	1115	1220	1670	837	2623	3405	3704
ENSG00000116151.13	119	91	58	75	186	82	79	35	50	110	95	151	199	108	171	128
ENSG00000272161.1	7	0	0	0	2	3	0	6	2	0	2	8	2	1	19	0
ENSG00000269896.2	32	72	28	52	109	57	98	66	67	93	85	137	133	86	123	65
ENSG00000272420.1	10	34	0	13	8	5	0	5	2	0	13	10	0	7	7	13
ENSG00000157916.18	6313	7700	6723	3751	11751	6272	5652	5028	3451	3546	5370	5591	5888	3771	5712	6304
ENSG00000157911.9	289	467	459	311	737	371	403	416	241	225	329	524	500	218	468	488
ENSG00000149527.17	442	822	536	447	2630	735	550	661	526	346	745	2015	1087	898	1133	1468
ENSG00000224387.1	14	21	0	0	9	1	30	0	1	0	2	9	1	0	2	7
ENSG00000229393.1	14	0	0	0	7	2	0	0	0	0	5	13	15	2	7	7
ENSG00000157881.13	1149	1525	1115	847	3553	1708	1602	1474	1001	788	1299	1617	1021	1241	1930	1977
ENSG00000197921.5	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0
ENSG00000272449.1	529	605	666	228	565	294	489	411	213	458	353	756	924	246	331	421
ENSG00000238164.6	200	335	375	312	695	550	823	482	365	541	635	708	469	571	869	688
ENSG00000157873.17	12264	16044	14536	6855	21512	10451	12765	10443	7446	8822	13620	14493	15901	8253	12975	15943
ENSG00000225931.3	24	40	0	8	66	17	5	10	15	12	30	25	0	31	31	31
ENSG00000228037.1	29	109	127	72	112	53	63	41	51	21	51	155	128	61	43	55
ENSG00000157870.14	922	1289	1123	742	1949	1008	1887	1392	918	1136	854	1463	1086	1053	1337	1319
ENSG00000142606.15	0	9	103	39	70	17	104	50	27	86	69	153	25	48	42	46
ENSG00000237058.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215912.11	10	41	55	5	121	40	26	49	32	23	65	86	66	53	96	80
ENSG00000233234.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169717.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177133.10	0	0	0	3	6	0	0	0	0	0	1	3	0	0	1	5
ENSG00000142611.16	0	0	0	8	30	1	23	0	1	0	4	14	0	3	0	4
ENSG00000226286.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272235.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000130762.14	0	0	0	0	2	7	0	0	3	0	0	8	0	1	3	0
ENSG00000272088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162591.15	791	1479	1005	447	3149	1649	1376	1044	1133	1065	1035	1952	1149	1350	1902	2499
ENSG00000207776.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
